Sample	Bacteria	Eukaryota	Viruses	Archaea	Unclassified
MUX9422.WHB8796.unmapped-both-read-and-mate	5761.0	693.0	1.0	nan	24828.0
MUX9422.WHB8797.unmapped-both-read-and-mate	8759.0	684.0	nan	2.0	24610.0
MUX9422.WHB8798.unmapped-both-read-and-mate	10492.0	655.0	2.0	2.0	28776.0
MUX9423.WHB8800.unmapped-both-read-and-mate	8426.0	880.0	2.0	nan	35229.0
MUX9423.WHB8801.unmapped-both-read-and-mate	6197.0	566.0	3.0	3.0	22545.0
MUX9423.WHB8802.unmapped-both-read-and-mate	10983.0	685.0	nan	3.0	31243.0
MUX9423.WHB8803.unmapped-both-read-and-mate	7765.0	788.0	3.0	2.0	34123.0
MUX9423.WHB8805.unmapped-both-read-and-mate	11973.0	775.0	2.0	2.0	33090.0
MUX9424.WHB8799.unmapped-both-read-and-mate	10414.0	752.0	1.0	7.0	28831.0
MUX9424.WHB8804.unmapped-both-read-and-mate	9600.0	718.0	5.0	4.0	28091.0
MUX9424.WHB8806.unmapped-both-read-and-mate	7061.0	712.0	1.0	2.0	25345.0
MUX9424.WHB8811.unmapped-both-read-and-mate	8276.0	716.0	2.0	3.0	29548.0
MUX9424.WHB8818.unmapped-both-read-and-mate	13118.0	642.0	3.0	7.0	29646.0
MUX9425.WHB8807.unmapped-both-read-and-mate	10081.0	653.0	1.0	1.0	27838.0
MUX9425.WHB8808.unmapped-both-read-and-mate	9010.0	684.0	4.0	2.0	27820.0
MUX9425.WHB8809.unmapped-both-read-and-mate	14798.0	713.0	1.0	nan	30186.0
MUX9425.WHB8810.unmapped-both-read-and-mate	7297.0	626.0	1.0	nan	26624.0
MUX9425.WHB8812.unmapped-both-read-and-mate	5719.0	726.0	1.0	nan	27545.0
MUX9426.WHB8814.unmapped-both-read-and-mate	7256.0	529.0	nan	3.0	13671.0
MUX9426.WHB8815.unmapped-both-read-and-mate	6474.0	375.0	nan	nan	10575.0
MUX9427.WHB8842.unmapped-both-read-and-mate	4258.0	731.0	13.0	2.0	14720.0
MUX9427.WHB8846.unmapped-both-read-and-mate	6805.0	689.0	11.0	nan	14831.0
MUX9427.WHB8849.unmapped-both-read-and-mate	9497.0	582.0	8.0	nan	16179.0
MUX9427.WHB8850.unmapped-both-read-and-mate	10461.0	619.0	9.0	2.0	15200.0
MUX9427.WHB8851.unmapped-both-read-and-mate	6588.0	580.0	1.0	3.0	13582.0
MUX9428.WHB8843.unmapped-both-read-and-mate	8295.0	505.0	9.0	nan	14244.0
MUX9428.WHB8844.unmapped-both-read-and-mate	4351.0	587.0	13.0	2.0	12935.0
MUX9428.WHB8845.unmapped-both-read-and-mate	6076.0	534.0	8.0	1.0	12835.0
MUX9428.WHB8847.unmapped-both-read-and-mate	8286.0	441.0	12.0	1.0	14083.0
MUX9428.WHB8848.unmapped-both-read-and-mate	9549.0	483.0	3.0	1.0	13050.0
MUX9429.WHB8853.unmapped-both-read-and-mate	12201.0	577.0	34.0	1.0	20751.0
MUX9429.WHB8854.unmapped-both-read-and-mate	6752.0	586.0	7.0	1.0	15070.0
MUX9429.WHB8855.unmapped-both-read-and-mate	4441.0	576.0	8.0	2.0	13162.0
MUX9429.WHB8856.unmapped-both-read-and-mate	4704.0	534.0	4.0	1.0	12589.0
MUX9429.WHB8857.unmapped-both-read-and-mate	8664.0	522.0	10.0	nan	16791.0
MUX9430.WHB8852.unmapped-both-read-and-mate	6911.0	531.0	nan	3.0	12767.0
MUX9430.WHB8858.unmapped-both-read-and-mate	4639.0	596.0	17.0	2.0	13770.0
MUX9430.WHB8859.unmapped-both-read-and-mate	5529.0	483.0	7.0	1.0	11751.0
MUX9430.WHB8861.unmapped-both-read-and-mate	7338.0	593.0	8.0	7.0	13743.0
MUX9430.WHB8862.unmapped-both-read-and-mate	7839.0	597.0	5.0	2.0	16886.0
MUX9431.WHB8860.unmapped-both-read-and-mate	3296.0	520.0	6.0	nan	11197.0
MUX9431.WHB8863.unmapped-both-read-and-mate	7478.0	629.0	1.0	2.0	15952.0
MUX9431.WHB8864.unmapped-both-read-and-mate	7497.0	578.0	nan	1.0	15015.0
MUX9431.WHB8865.unmapped-both-read-and-mate	10849.0	604.0	17.0	2.0	16423.0
MUX9431.WHB8870.unmapped-both-read-and-mate	5118.0	505.0	4.0	1.0	12313.0
MUX9432.WHB8866.unmapped-both-read-and-mate	7825.0	548.0	23.0	nan	12989.0
MUX9432.WHB8867.unmapped-both-read-and-mate	7073.0	507.0	8.0	2.0	14058.0
MUX9432.WHB8868.unmapped-both-read-and-mate	3567.0	483.0	6.0	1.0	10405.0
MUX9432.WHB8869.unmapped-both-read-and-mate	3731.0	534.0	2.0	2.0	11787.0
MUX9432.WHB8871.unmapped-both-read-and-mate	6905.0	634.0	10.0	2.0	15892.0
MUX9433.WHB8873.unmapped-both-read-and-mate	11513.0	673.0	7.0	2.0	19090.0
MUX9433.WHB8875.unmapped-both-read-and-mate	2012.0	546.0	4.0	1.0	11234.0
MUX9433.WHB8877.unmapped-both-read-and-mate	3966.0	505.0	15.0	1.0	10923.0
MUX9433.WHB8878.unmapped-both-read-and-mate	6146.0	575.0	5.0	1.0	13610.0
MUX9433.WHB8879.unmapped-both-read-and-mate	8719.0	681.0	5.0	nan	17495.0
MUX9434.WHB8872.unmapped-both-read-and-mate	7258.0	591.0	3.0	nan	18386.0
MUX9434.WHB8874.unmapped-both-read-and-mate	6060.0	534.0	4.0	5.0	19195.0
MUX9434.WHB8876.unmapped-both-read-and-mate	6026.0	599.0	3.0	nan	19724.0
MUX9434.WHB8884.unmapped-both-read-and-mate	7649.0	645.0	7.0	2.0	21136.0
MUX9434.WHB8885.unmapped-both-read-and-mate	3928.0	510.0	8.0	6.0	16352.0
MUX9435.WHB8881.unmapped-both-read-and-mate	6177.0	780.0	6.0	1.0	25566.0
MUX9435.WHB8882.unmapped-both-read-and-mate	8469.0	690.0	4.0	2.0	24345.0
MUX9435.WHB8883.unmapped-both-read-and-mate	4012.0	595.0	10.0	1.0	19685.0
MUX9435.WHB8886.unmapped-both-read-and-mate	7567.0	565.0	12.0	2.0	20797.0
MUX9436.WHB8887.unmapped-both-read-and-mate	21979.0	573.0	1.0	11.0	29836.0
MUX9436.WHB8889.unmapped-both-read-and-mate	6686.0	584.0	9.0	1.0	20038.0
MUX9436.WHB8890.unmapped-both-read-and-mate	4251.0	563.0	2.0	4.0	15415.0
MUX9436.WHB8891.unmapped-both-read-and-mate	6013.0	477.0	6.0	3.0	15377.0
MUX9436.WHB8892.unmapped-both-read-and-mate	4324.0	615.0	7.0	2.0	19880.0
MUX9437.WHB8888.unmapped-both-read-and-mate	5723.0	705.0	3.0	1.0	22283.0
MUX9437.WHB8894.unmapped-both-read-and-mate	7046.0	507.0	3.0	5.0	16192.0
MUX9437.WHB8899.unmapped-both-read-and-mate	12546.0	487.0	3.0	2.0	18067.0
MUX9437.WHB8902.unmapped-both-read-and-mate	6751.0	537.0	5.0	nan	16326.0
MUX9437.WHB8904.unmapped-both-read-and-mate	5134.0	595.0	4.0	2.0	18707.0
MUX9438.WHB8908.unmapped-both-read-and-mate	5994.0	391.0	4.0	nan	8523.0
MUX9438.WHB8914.unmapped-both-read-and-mate	7889.0	418.0	15.0	3.0	8618.0
MUX9438.WHB8915.unmapped-both-read-and-mate	8532.0	477.0	8.0	nan	10343.0
MUX9438.WHB8916.unmapped-both-read-and-mate	8822.0	471.0	9.0	1.0	10284.0
MUX9438.WHB8917.unmapped-both-read-and-mate	12477.0	423.0	12.0	nan	14553.0
MUX9439.WHB8893.unmapped-both-read-and-mate	11256.0	434.0	5.0	1.0	12257.0
MUX9439.WHB8895.unmapped-both-read-and-mate	13304.0	430.0	12.0	4.0	15128.0
MUX9439.WHB8896.unmapped-both-read-and-mate	11348.0	492.0	16.0	1.0	11487.0
MUX9439.WHB8897.unmapped-both-read-and-mate	13533.0	378.0	5.0	nan	12679.0
MUX9439.WHB8898.unmapped-both-read-and-mate	2870.0	382.0	3.0	nan	6178.0
MUX9440.WHB8901.unmapped-both-read-and-mate	8415.0	433.0	17.0	1.0	8725.0
MUX9440.WHB8903.unmapped-both-read-and-mate	8256.0	421.0	12.0	3.0	10227.0
MUX9440.WHB8905.unmapped-both-read-and-mate	4893.0	474.0	1.0	nan	7953.0
MUX9440.WHB8906.unmapped-both-read-and-mate	5260.0	433.0	4.0	nan	7712.0
MUX9440.WHB8907.unmapped-both-read-and-mate	7181.0	453.0	9.0	nan	9216.0
MUX9441.WHB8909.unmapped-both-read-and-mate	9463.0	390.0	7.0	4.0	9640.0
MUX9441.WHB8910.unmapped-both-read-and-mate	5573.0	366.0	5.0	nan	7043.0
MUX9441.WHB8911.unmapped-both-read-and-mate	8425.0	551.0	nan	2.0	10752.0
MUX9441.WHB8912.unmapped-both-read-and-mate	3162.0	420.0	1.0	nan	5776.0
MUX9441.WHB8913.unmapped-both-read-and-mate	8434.0	417.0	18.0	nan	8103.0
MUX9442.WHB8918.unmapped-both-read-and-mate	7997.0	362.0	9.0	2.0	8368.0
MUX9442.WHB8919.unmapped-both-read-and-mate	10212.0	383.0	11.0	1.0	9779.0
MUX9442.WHB8920.unmapped-both-read-and-mate	14191.0	381.0	5.0	3.0	12090.0
MUX9442.WHB8921.unmapped-both-read-and-mate	13338.0	408.0	5.0	3.0	11630.0
MUX9442.WHB8922.unmapped-both-read-and-mate	10928.0	379.0	5.0	nan	10004.0
MUX9443.WHB8923.unmapped-both-read-and-mate	7506.0	439.0	2.0	2.0	8243.0
MUX9443.WHB8924.unmapped-both-read-and-mate	5284.0	398.0	1.0	2.0	5924.0
MUX9443.WHB8925.unmapped-both-read-and-mate	5379.0	354.0	13.0	1.0	5533.0
MUX9443.WHB8926.unmapped-both-read-and-mate	9442.0	321.0	18.0	1.0	7923.0
MUX9443.WHB8927.unmapped-both-read-and-mate	7177.0	465.0	6.0	1.0	7752.0
MUX9444.WHB8928.unmapped-both-read-and-mate	7296.0	407.0	9.0	1.0	9204.0
MUX9444.WHB8929.unmapped-both-read-and-mate	15602.0	348.0	10.0	1.0	15060.0
MUX9444.WHB8930.unmapped-both-read-and-mate	8130.0	380.0	8.0	1.0	8256.0
MUX9444.WHB8931.unmapped-both-read-and-mate	6389.0	391.0	10.0	1.0	7178.0
MUX9444.WHB8932.unmapped-both-read-and-mate	6042.0	396.0	5.0	2.0	6977.0
MUX9445.WHB8933.unmapped-both-read-and-mate	18191.0	361.0	6.0	3.0	13184.0
MUX9445.WHB8934.unmapped-both-read-and-mate	11713.0	360.0	5.0	2.0	10516.0
MUX9445.WHB8935.unmapped-both-read-and-mate	5610.0	384.0	nan	nan	6948.0
MUX9445.WHB8937.unmapped-both-read-and-mate	13932.0	438.0	1.0	1.0	12144.0
MUX9446.WHB8946.unmapped-both-read-and-mate	16306.0	345.0	nan	3.0	13202.0
MUX9446.WHB8953.unmapped-both-read-and-mate	7353.0	317.0	2.0	2.0	8264.0
MUX9446.WHB8957.unmapped-both-read-and-mate	15631.0	391.0	5.0	5.0	13244.0
MUX9446.WHB8961.unmapped-both-read-and-mate	13018.0	412.0	2.0	3.0	11326.0
MUX9447.WHB8948.unmapped-both-read-and-mate	29699.0	376.0	4.0	1.0	19404.0
MUX9447.WHB8949.unmapped-both-read-and-mate	4046.0	373.0	nan	3.0	5511.0
MUX9447.WHB8951.unmapped-both-read-and-mate	6593.0	396.0	1.0	1.0	7049.0
MUX9447.WHB8952.unmapped-both-read-and-mate	7897.0	401.0	nan	nan	7706.0
MUX9448.WHB8939.unmapped-both-read-and-mate	9590.0	378.0	nan	2.0	8877.0
MUX9448.WHB8940.unmapped-both-read-and-mate	6261.0	414.0	1.0	1.0	6644.0
MUX9448.WHB8941.unmapped-both-read-and-mate	13434.0	330.0	nan	3.0	11016.0
MUX9448.WHB8942.unmapped-both-read-and-mate	17336.0	379.0	1.0	4.0	13737.0
MUX9448.WHB8945.unmapped-both-read-and-mate	7706.0	385.0	1.0	nan	7876.0
MUX9449.WHB8947.unmapped-both-read-and-mate	19887.0	358.0	1.0	1.0	13609.0
MUX9449.WHB8950.unmapped-both-read-and-mate	14659.0	461.0	5.0	5.0	11355.0
MUX9449.WHB8954.unmapped-both-read-and-mate	6936.0	401.0	nan	2.0	6779.0
MUX9449.WHB8955.unmapped-both-read-and-mate	6049.0	398.0	2.0	1.0	5840.0
MUX9449.WHB8956.unmapped-both-read-and-mate	4273.0	387.0	2.0	1.0	6024.0
MUX9450.WHB8976.unmapped-both-read-and-mate	6567.0	380.0	1.0	1.0	7233.0
MUX9450.WHB8977.unmapped-both-read-and-mate	10102.0	414.0	2.0	4.0	9732.0
MUX9450.WHB8978.unmapped-both-read-and-mate	6526.0	373.0	nan	nan	6335.0
MUX9450.WHB8980.unmapped-both-read-and-mate	5674.0	393.0	nan	1.0	7623.0
MUX9450.WHB8981.unmapped-both-read-and-mate	5317.0	355.0	15.0	4.0	6467.0
MUX9451.WHB8958.unmapped-both-read-and-mate	11876.0	426.0	1.0	4.0	10442.0
MUX9451.WHB8959.unmapped-both-read-and-mate	6638.0	393.0	6.0	1.0	6488.0
MUX9451.WHB8960.unmapped-both-read-and-mate	16486.0	460.0	nan	4.0	13287.0
MUX9451.WHB8967.unmapped-both-read-and-mate	7177.0	343.0	nan	3.0	7272.0
MUX9451.WHB8970.unmapped-both-read-and-mate	10856.0	329.0	3.0	3.0	8915.0
MUX9452.WHB8963.unmapped-both-read-and-mate	7055.0	364.0	1.0	3.0	7493.0
MUX9452.WHB8965.unmapped-both-read-and-mate	17365.0	313.0	2.0	3.0	13340.0
MUX9452.WHB8968.unmapped-both-read-and-mate	8898.0	506.0	nan	1.0	9730.0
MUX9452.WHB8969.unmapped-both-read-and-mate	21212.0	388.0	3.0	4.0	17116.0
MUX9453.WHB8966.unmapped-both-read-and-mate	7536.0	379.0	3.0	3.0	7478.0
MUX9453.WHB8972.unmapped-both-read-and-mate	16999.0	370.0	1.0	2.0	11947.0
MUX9453.WHB8973.unmapped-both-read-and-mate	7158.0	366.0	2.0	1.0	7468.0
MUX9453.WHB8974.unmapped-both-read-and-mate	15840.0	394.0	nan	1.0	13441.0
MUX9453.WHB8975.unmapped-both-read-and-mate	9322.0	447.0	3.0	3.0	9087.0
MUX9454.WHB8993.unmapped-both-read-and-mate	2686.0	843.0	1.0	1.0	31779.0
MUX9454.WHB8994.unmapped-both-read-and-mate	10398.0	942.0	2.0	1.0	40044.0
MUX9454.WHB8996.unmapped-both-read-and-mate	17768.0	855.0	1.0	3.0	41540.0
MUX9454.WHB8998.unmapped-both-read-and-mate	10952.0	944.0	1.0	4.0	43738.0
MUX9454.WHB8999.unmapped-both-read-and-mate	7557.0	930.0	3.0	3.0	39274.0
MUX9455.WHB8995.unmapped-both-read-and-mate	2090.0	750.0	1.0	1.0	29735.0
MUX9455.WHB9000.unmapped-both-read-and-mate	6156.0	870.0	1.0	nan	36493.0
MUX9455.WHB9002.unmapped-both-read-and-mate	9393.0	756.0	2.0	2.0	36994.0
MUX9455.WHB9005.unmapped-both-read-and-mate	8986.0	840.0	3.0	3.0	38950.0
MUX9455.WHB9007.unmapped-both-read-and-mate	11826.0	1015.0	2.0	4.0	43093.0
MUX9456.WHB8982.unmapped-both-read-and-mate	6737.0	984.0	nan	2.0	41322.0
MUX9456.WHB8983.unmapped-both-read-and-mate	13303.0	814.0	1.0	nan	37600.0
MUX9456.WHB8984.unmapped-both-read-and-mate	5563.0	1140.0	5.0	1.0	47497.0
MUX9456.WHB8985.unmapped-both-read-and-mate	7360.0	883.0	3.0	1.0	37725.0
MUX9456.WHB8986.unmapped-both-read-and-mate	7018.0	768.0	nan	3.0	33541.0
MUX9457.WHB8987.unmapped-both-read-and-mate	6853.0	687.0	nan	2.0	26464.0
MUX9457.WHB8988.unmapped-both-read-and-mate	9833.0	882.0	nan	1.0	37370.0
MUX9457.WHB8989.unmapped-both-read-and-mate	8056.0	876.0	nan	1.0	32620.0
MUX9457.WHB8990.unmapped-both-read-and-mate	7559.0	745.0	8.0	nan	28169.0
MUX9457.WHB8992.unmapped-both-read-and-mate	8782.0	888.0	5.0	1.0	33311.0
MUX9458.WHB9011.unmapped-both-read-and-mate	7721.0	678.0	nan	3.0	25741.0
MUX9458.WHB9013.unmapped-both-read-and-mate	15874.0	630.0	1.0	5.0	30621.0
MUX9458.WHB9014.unmapped-both-read-and-mate	5167.0	913.0	1.0	2.0	34145.0
MUX9458.WHB9017.unmapped-both-read-and-mate	5778.0	783.0	2.0	3.0	27569.0
MUX9458.WHB9018.unmapped-both-read-and-mate	7874.0	653.0	2.0	1.0	29811.0
MUX9459.WHB9021.unmapped-both-read-and-mate	6986.0	588.0	1.0	3.0	23397.0
MUX9459.WHB9022.unmapped-both-read-and-mate	12354.0	610.0	2.0	2.0	25154.0
MUX9459.WHB9023.unmapped-both-read-and-mate	6525.0	738.0	4.0	1.0	27994.0
MUX9459.WHB9024.unmapped-both-read-and-mate	13487.0	691.0	nan	8.0	30114.0
MUX9459.WHB9025.unmapped-both-read-and-mate	24188.0	691.0	2.0	8.0	37754.0
MUX9460.WHB9001.unmapped-both-read-and-mate	17322.0	809.0	1.0	5.0	41464.0
MUX9460.WHB9003.unmapped-both-read-and-mate	10799.0	670.0	nan	4.0	28195.0
MUX9460.WHB9006.unmapped-both-read-and-mate	12410.0	550.0	1.0	3.0	35835.0
MUX9460.WHB9009.unmapped-both-read-and-mate	9162.0	787.0	nan	2.0	31419.0
MUX9460.WHB9010.unmapped-both-read-and-mate	6147.0	656.0	1.0	nan	26258.0
MUX9461.WHB9008.unmapped-both-read-and-mate	6576.0	706.0	nan	2.0	23885.0
MUX9461.WHB9012.unmapped-both-read-and-mate	6503.0	712.0	1.0	1.0	28688.0
MUX9461.WHB9015.unmapped-both-read-and-mate	8045.0	692.0	nan	2.0	29305.0
MUX9461.WHB9019.unmapped-both-read-and-mate	2654.0	724.0	nan	3.0	26948.0
MUX9461.WHB9020.unmapped-both-read-and-mate	16481.0	678.0	2.0	2.0	32309.0
MUX9468.WHB9110.unmapped-both-read-and-mate	11901.0	384.0	nan	2.0	10744.0
MUX9468.WHB9111.unmapped-both-read-and-mate	7503.0	368.0	nan	1.0	7382.0
MUX9468.WHB9112.unmapped-both-read-and-mate	8921.0	401.0	3.0	1.0	8631.0
MUX9468.WHB9113.unmapped-both-read-and-mate	12559.0	413.0	nan	7.0	13896.0
MUX9468.WHB9114.unmapped-both-read-and-mate	12185.0	380.0	2.0	4.0	11981.0
MUX9469.WHB9115.unmapped-both-read-and-mate	16582.0	426.0	nan	nan	12982.0
MUX9469.WHB9116.unmapped-both-read-and-mate	17965.0	336.0	nan	3.0	13648.0
MUX9469.WHB9118.unmapped-both-read-and-mate	10378.0	422.0	1.0	4.0	9908.0
MUX9469.WHB9119.unmapped-both-read-and-mate	7193.0	423.0	1.0	1.0	7243.0
MUX9469.WHB9120.unmapped-both-read-and-mate	11306.0	457.0	nan	4.0	14213.0
MUX9470.WHB9121.unmapped-both-read-and-mate	3978.0	370.0	1.0	nan	5312.0
MUX9470.WHB9122.unmapped-both-read-and-mate	10831.0	319.0	2.0	1.0	10446.0
MUX9470.WHB9123.unmapped-both-read-and-mate	9030.0	392.0	4.0	3.0	8209.0
MUX9470.WHB9124.unmapped-both-read-and-mate	8555.0	411.0	1.0	6.0	8174.0
MUX9470.WHB9125.unmapped-both-read-and-mate	18326.0	426.0	2.0	3.0	21004.0
MUX9471.WHB9126.unmapped-both-read-and-mate	11049.0	391.0	nan	1.0	11867.0
MUX9471.WHB9129.unmapped-both-read-and-mate	9674.0	434.0	1.0	nan	9326.0
MUX9471.WHB9131.unmapped-both-read-and-mate	5580.0	438.0	1.0	nan	6977.0
MUX9471.WHB9132.unmapped-both-read-and-mate	3908.0	434.0	1.0	1.0	5456.0
MUX9471.WHB9133.unmapped-both-read-and-mate	7028.0	257.0	1.0	2.0	6255.0
MUX9476.WHB9160.unmapped-both-read-and-mate	6522.0	422.0	nan	2.0	7571.0
MUX9476.WHB9162.unmapped-both-read-and-mate	7850.0	363.0	nan	nan	9365.0
MUX9476.WHB9165.unmapped-both-read-and-mate	7507.0	352.0	3.0	2.0	8294.0
MUX9476.WHB9166.unmapped-both-read-and-mate	6147.0	423.0	nan	1.0	8234.0
MUX9476.WHB9168.unmapped-both-read-and-mate	7726.0	400.0	nan	3.0	9701.0
MUX9477.WHB9164.unmapped-both-read-and-mate	3835.0	330.0	1.0	nan	6319.0
MUX9477.WHB9167.unmapped-both-read-and-mate	8198.0	518.0	1.0	nan	10328.0
MUX9477.WHB9169.unmapped-both-read-and-mate	7379.0	408.0	nan	1.0	10601.0
MUX9477.WHB9170.unmapped-both-read-and-mate	6584.0	339.0	3.0	2.0	8730.0
MUX9477.WHB9171.unmapped-both-read-and-mate	4641.0	342.0	2.0	nan	6152.0
MUX9478.WHB9172.unmapped-both-read-and-mate	4397.0	379.0	3.0	2.0	7008.0
MUX9478.WHB9173.unmapped-both-read-and-mate	7021.0	395.0	nan	4.0	9986.0
MUX9478.WHB9174.unmapped-both-read-and-mate	6222.0	398.0	nan	nan	8381.0
MUX9478.WHB9175.unmapped-both-read-and-mate	9320.0	379.0	2.0	nan	10007.0
MUX9478.WHB9176.unmapped-both-read-and-mate	10858.0	419.0	1.0	4.0	12093.0
MUX9479.WHB9177.unmapped-both-read-and-mate	10751.0	451.0	1.0	2.0	10662.0
MUX9479.WHB9178.unmapped-both-read-and-mate	5610.0	393.0	nan	nan	7463.0
MUX9479.WHB9181.unmapped-both-read-and-mate	10692.0	370.0	nan	2.0	12523.0
MUX9479.WHB9183.unmapped-both-read-and-mate	7327.0	382.0	nan	4.0	8104.0
MUX9479.WHB9184.unmapped-both-read-and-mate	7378.0	376.0	nan	5.0	8436.0
MUX9480.WHB9182.unmapped-both-read-and-mate	8777.0	362.0	nan	2.0	10149.0
MUX9480.WHB9185.unmapped-both-read-and-mate	6448.0	363.0	nan	3.0	7337.0
MUX9480.WHB9186.unmapped-both-read-and-mate	6720.0	426.0	2.0	3.0	8352.0
MUX9480.WHB9188.unmapped-both-read-and-mate	4550.0	336.0	nan	nan	8035.0
MUX9480.WHB9194.unmapped-both-read-and-mate	7901.0	402.0	2.0	1.0	10688.0
MUX9481.WHB9187.unmapped-both-read-and-mate	7337.0	420.0	1.0	2.0	7941.0
MUX9481.WHB9192.unmapped-both-read-and-mate	8744.0	470.0	nan	nan	9059.0
MUX9481.WHB9193.unmapped-both-read-and-mate	8044.0	354.0	nan	1.0	8921.0
MUX9481.WHB9195.unmapped-both-read-and-mate	3756.0	307.0	1.0	nan	4469.0
MUX9481.WHB9196.unmapped-both-read-and-mate	6308.0	343.0	1.0	1.0	5964.0
MUX9482.WHB9198.unmapped-both-read-and-mate	5958.0	351.0	nan	nan	6739.0
MUX9482.WHB9199.unmapped-both-read-and-mate	7069.0	344.0	4.0	3.0	7554.0
MUX9482.WHB9201.unmapped-both-read-and-mate	19240.0	462.0	3.0	7.0	24123.0
MUX9482.WHB9203.unmapped-both-read-and-mate	6962.0	419.0	2.0	nan	8423.0
MUX9482.WHB9204.unmapped-both-read-and-mate	8900.0	410.0	nan	1.0	9885.0
MUX9483.WHB9205.unmapped-both-read-and-mate	6896.0	431.0	1.0	1.0	8091.0
MUX9483.WHB9206.unmapped-both-read-and-mate	5941.0	386.0	3.0	nan	8860.0
MUX9483.WHB9207.unmapped-both-read-and-mate	4605.0	332.0	nan	2.0	6089.0
MUX9483.WHB9208.unmapped-both-read-and-mate	9324.0	381.0	nan	3.0	9456.0
MUX9483.WHB9209.unmapped-both-read-and-mate	9885.0	436.0	nan	3.0	10095.0
MUX9487.WHB9135.unmapped-both-read-and-mate	7916.0	442.0	4.0	4.0	8422.0
MUX9487.WHB9136.unmapped-both-read-and-mate	5824.0	404.0	nan	1.0	6762.0
MUX9487.WHB9137.unmapped-both-read-and-mate	10237.0	324.0	nan	nan	10998.0
MUX9487.WHB9139.unmapped-both-read-and-mate	7247.0	393.0	7.0	2.0	7386.0
MUX9487.WHB9142.unmapped-both-read-and-mate	4610.0	401.0	nan	1.0	5733.0
MUX9488.WHB9143.unmapped-both-read-and-mate	8359.0	448.0	nan	2.0	10203.0
MUX9488.WHB9144.unmapped-both-read-and-mate	6717.0	396.0	3.0	nan	7120.0
MUX9488.WHB9145.unmapped-both-read-and-mate	6345.0	378.0	2.0	2.0	7498.0
MUX9488.WHB9146.unmapped-both-read-and-mate	7802.0	355.0	2.0	2.0	8702.0
MUX9488.WHB9147.unmapped-both-read-and-mate	4353.0	325.0	nan	nan	5256.0
MUX9489.WHB9148.unmapped-both-read-and-mate	7715.0	411.0	1.0	1.0	7590.0
MUX9489.WHB9149.unmapped-both-read-and-mate	6565.0	330.0	nan	1.0	8012.0
MUX9489.WHB9150.unmapped-both-read-and-mate	9586.0	424.0	1.0	3.0	8854.0
MUX9489.WHB9153.unmapped-both-read-and-mate	3383.0	356.0	nan	3.0	4590.0
MUX9489.WHB9155.unmapped-both-read-and-mate	5599.0	341.0	2.0	2.0	6389.0
MUX9490.WHB9156.unmapped-both-read-and-mate	5596.0	373.0	nan	1.0	6193.0
MUX9490.WHB9157.unmapped-both-read-and-mate	7476.0	370.0	1.0	1.0	8390.0
MUX9490.WHB9158.unmapped-both-read-and-mate	8997.0	381.0	3.0	2.0	10171.0
MUX9490.WHB9159.unmapped-both-read-and-mate	7149.0	367.0	nan	1.0	7196.0
MUX9490.WHB9161.unmapped-both-read-and-mate	10277.0	385.0	7.0	nan	12144.0
MUX9498.WHB9070.unmapped-both-read-and-mate	9448.0	941.0	2.0	3.0	27220.0
MUX9498.WHB9071.unmapped-both-read-and-mate	9978.0	759.0	9.0	2.0	25240.0
MUX9498.WHB9072.unmapped-both-read-and-mate	5833.0	963.0	1.0	3.0	25989.0
MUX9498.WHB9073.unmapped-both-read-and-mate	7898.0	1044.0	5.0	1.0	26868.0
MUX9498.WHB9074.unmapped-both-read-and-mate	9796.0	847.0	1.0	3.0	27171.0
MUX9499.WHB9075.unmapped-both-read-and-mate	4065.0	596.0	nan	1.0	18158.0
MUX9499.WHB9076.unmapped-both-read-and-mate	10495.0	768.0	nan	nan	24064.0
MUX9499.WHB9077.unmapped-both-read-and-mate	10683.0	564.0	nan	4.0	20801.0
MUX9499.WHB9078.unmapped-both-read-and-mate	4359.0	689.0	nan	1.0	20523.0
MUX9499.WHB9079.unmapped-both-read-and-mate	9796.0	671.0	nan	5.0	23865.0
MUX9500.WHB9080.unmapped-both-read-and-mate	8619.0	747.0	nan	3.0	22791.0
MUX9500.WHB9081.unmapped-both-read-and-mate	8663.0	682.0	nan	8.0	25309.0
MUX9500.WHB9082.unmapped-both-read-and-mate	6119.0	595.0	1.0	nan	20134.0
MUX9500.WHB9083.unmapped-both-read-and-mate	6049.0	556.0	nan	3.0	15626.0
MUX9500.WHB9084.unmapped-both-read-and-mate	6637.0	713.0	nan	3.0	22470.0
MUX9501.WHB9085.unmapped-both-read-and-mate	7318.0	685.0	2.0	3.0	20938.0
MUX9501.WHB9086.unmapped-both-read-and-mate	8434.0	709.0	nan	1.0	22404.0
MUX9501.WHB9087.unmapped-both-read-and-mate	7731.0	772.0	1.0	2.0	24869.0
MUX9501.WHB9088.unmapped-both-read-and-mate	7315.0	779.0	2.0	2.0	21138.0
MUX9501.WHB9089.unmapped-both-read-and-mate	13144.0	638.0	1.0	6.0	27960.0
MUX9502.WHB9090.unmapped-both-read-and-mate	7235.0	575.0	2.0	3.0	21380.0
MUX9502.WHB9091.unmapped-both-read-and-mate	5175.0	512.0	4.0	1.0	16324.0
MUX9502.WHB9092.unmapped-both-read-and-mate	3020.0	606.0	2.0	1.0	18416.0
