Sample	Metazoa	Other	Unclassified
MUX10631.WHB10841.unmapped-both-read-and-mate	421.0	88185.0	75730.0
MUX10631.WHB10842.unmapped-both-read-and-mate	528.0	28291.0	30359.0
MUX10631.WHB10843.unmapped-both-read-and-mate	461.0	25221.0	26521.0
MUX10631.WHB10845.unmapped-both-read-and-mate	462.0	10927.0	15236.0
MUX10631.WHB10846.unmapped-both-read-and-mate	633.0	13814.0	18223.0
MUX10632.WHB10847.unmapped-both-read-and-mate	334.0	10912.0	11799.0
MUX10632.WHB10848.unmapped-both-read-and-mate	356.0	16417.0	15810.0
MUX10632.WHB10849.unmapped-both-read-and-mate	348.0	12138.0	12822.0
MUX10632.WHB10850.unmapped-both-read-and-mate	351.0	9861.0	11573.0
MUX10633.WHB10760.unmapped-both-read-and-mate	567.0	55130.0	51731.0
MUX10633.WHB10852.unmapped-both-read-and-mate	452.0	23466.0	24591.0
MUX10633.WHB10853.unmapped-both-read-and-mate	366.0	24001.0	24166.0
MUX10633.WHB10854.unmapped-both-read-and-mate	536.0	32681.0	32673.0
MUX10633.WHB10855.unmapped-both-read-and-mate	455.0	25226.0	24424.0
MUX10634.WHB10761.unmapped-both-read-and-mate	451.0	83091.0	71875.0
MUX10634.WHB10763.unmapped-both-read-and-mate	400.0	121822.0	102200.0
MUX10634.WHB10764.unmapped-both-read-and-mate	309.0	117275.0	93731.0
MUX10634.WHB10765.unmapped-both-read-and-mate	303.0	95643.0	81781.0
MUX10634.WHB10766.unmapped-both-read-and-mate	368.0	96734.0	81238.0
MUX10635.WHB10767.unmapped-both-read-and-mate	316.0	165272.0	136180.0
MUX10635.WHB10771.unmapped-both-read-and-mate	398.0	171180.0	141993.0
MUX10635.WHB10773.unmapped-both-read-and-mate	389.0	158714.0	131046.0
MUX10635.WHB10774.unmapped-both-read-and-mate	449.0	189421.0	154250.0
MUX10635.WHB10776.unmapped-both-read-and-mate	363.0	229344.0	186797.0
MUX10636.WHB10768.unmapped-both-read-and-mate	359.0	24105.0	23240.0
MUX10636.WHB10769.unmapped-both-read-and-mate	349.0	13440.0	14170.0
MUX10636.WHB10770.unmapped-both-read-and-mate	329.0	225313.0	182067.0
MUX10636.WHB10775.unmapped-both-read-and-mate	424.0	194027.0	159250.0
MUX10637.WHB10777.unmapped-both-read-and-mate	413.0	176070.0	145998.0
MUX10637.WHB10778.unmapped-both-read-and-mate	372.0	136033.0	113075.0
MUX10637.WHB10779.unmapped-both-read-and-mate	379.0	108015.0	90350.0
MUX10637.WHB10780.unmapped-both-read-and-mate	435.0	101745.0	85565.0
MUX10637.WHB10781.unmapped-both-read-and-mate	437.0	143855.0	120489.0
MUX10638.WHB10782.unmapped-both-read-and-mate	554.0	109199.0	106647.0
MUX10638.WHB10783.unmapped-both-read-and-mate	636.0	83814.0	92625.0
MUX10638.WHB10785.unmapped-both-read-and-mate	457.0	142601.0	126702.0
MUX10638.WHB10786.unmapped-both-read-and-mate	549.0	153972.0	143948.0
MUX10638.WHB10788.unmapped-both-read-and-mate	654.0	143435.0	141452.0
MUX10639.WHB10787.unmapped-both-read-and-mate	516.0	20285.0	31329.0
MUX10639.WHB10790.unmapped-both-read-and-mate	648.0	106031.0	105655.0
MUX10639.WHB10792.unmapped-both-read-and-mate	690.0	43816.0	57589.0
MUX10639.WHB10793.unmapped-both-read-and-mate	519.0	48621.0	56154.0
MUX10639.WHB10856.unmapped-both-read-and-mate	481.0	14060.0	26165.0
MUX10640.WHB10791.unmapped-both-read-and-mate	687.0	176647.0	159769.0
MUX10640.WHB10794.unmapped-both-read-and-mate	479.0	81906.0	83209.0
MUX10640.WHB10795.unmapped-both-read-and-mate	515.0	94842.0	91085.0
MUX10640.WHB10861.unmapped-both-read-and-mate	457.0	19631.0	29329.0
MUX10641.WHB10857.unmapped-both-read-and-mate	482.0	19200.0	29132.0
MUX10641.WHB10858.unmapped-both-read-and-mate	566.0	16439.0	29660.0
MUX10641.WHB10859.unmapped-both-read-and-mate	689.0	21522.0	37582.0
MUX10641.WHB10860.unmapped-both-read-and-mate	522.0	12033.0	22851.0
MUX10641.WHB10862.unmapped-both-read-and-mate	610.0	20775.0	34434.0
MUX10642.WHB10863.unmapped-both-read-and-mate	622.0	27757.0	39581.0
MUX10642.WHB10864.unmapped-both-read-and-mate	616.0	30580.0	46723.0
MUX10642.WHB10865.unmapped-both-read-and-mate	377.0	14644.0	23569.0
MUX10642.WHB10866.unmapped-both-read-and-mate	494.0	18714.0	28899.0
MUX10642.WHB10867.unmapped-both-read-and-mate	584.0	29246.0	39867.0
MUX10643.WHB10868.unmapped-both-read-and-mate	594.0	43506.0	52868.0
MUX10643.WHB10869.unmapped-both-read-and-mate	571.0	13732.0	29039.0
MUX10643.WHB10870.unmapped-both-read-and-mate	607.0	54318.0	60409.0
MUX10643.WHB10871.unmapped-both-read-and-mate	498.0	17040.0	29154.0
MUX10643.WHB10872.unmapped-both-read-and-mate	557.0	18821.0	33067.0
MUX10644.WHB10873.unmapped-both-read-and-mate	517.0	15597.0	26489.0
MUX10644.WHB10874.unmapped-both-read-and-mate	523.0	19060.0	29156.0
MUX10644.WHB10879.unmapped-both-read-and-mate	644.0	20026.0	37152.0
MUX10644.WHB10881.unmapped-both-read-and-mate	454.0	22116.0	28532.0
MUX10644.WHB10882.unmapped-both-read-and-mate	522.0	23653.0	32620.0
MUX10645.WHB10875.unmapped-both-read-and-mate	518.0	71179.0	70834.0
MUX10645.WHB10876.unmapped-both-read-and-mate	493.0	36134.0	44794.0
MUX10645.WHB10877.unmapped-both-read-and-mate	572.0	17553.0	30540.0
MUX10645.WHB10878.unmapped-both-read-and-mate	524.0	21370.0	32671.0
MUX10645.WHB10880.unmapped-both-read-and-mate	507.0	23147.0	33313.0
MUX10664.WHB10796.unmapped-both-read-and-mate	440.0	118311.0	103045.0
MUX10664.WHB10797.unmapped-both-read-and-mate	508.0	103120.0	91200.0
MUX10664.WHB10798.unmapped-both-read-and-mate	491.0	120169.0	106939.0
MUX10664.WHB10799.unmapped-both-read-and-mate	413.0	153806.0	132027.0
MUX10664.WHB10800.unmapped-both-read-and-mate	456.0	21620.0	25886.0
MUX10665.WHB10801.unmapped-both-read-and-mate	388.0	98739.0	88139.0
MUX10665.WHB10802.unmapped-both-read-and-mate	476.0	24879.0	27875.0
MUX10665.WHB10804.unmapped-both-read-and-mate	367.0	98513.0	87263.0
MUX10665.WHB10805.unmapped-both-read-and-mate	538.0	140256.0	122102.0
MUX10666.WHB10806.unmapped-both-read-and-mate	411.0	94479.0	83393.0
MUX10666.WHB10809.unmapped-both-read-and-mate	505.0	16010.0	20399.0
MUX10666.WHB10810.unmapped-both-read-and-mate	338.0	183362.0	151706.0
MUX10667.WHB10811.unmapped-both-read-and-mate	463.0	189953.0	160077.0
MUX10667.WHB10812.unmapped-both-read-and-mate	492.0	195768.0	168377.0
MUX10667.WHB10813.unmapped-both-read-and-mate	406.0	96782.0	85673.0
MUX10667.WHB10814.unmapped-both-read-and-mate	595.0	230139.0	195588.0
MUX10667.WHB10817.unmapped-both-read-and-mate	549.0	117959.0	104758.0
MUX10668.WHB10815.unmapped-both-read-and-mate	376.0	172243.0	145297.0
MUX10668.WHB10816.unmapped-both-read-and-mate	554.0	23203.0	27708.0
MUX10668.WHB10818.unmapped-both-read-and-mate	372.0	70219.0	63259.0
MUX10668.WHB10819.unmapped-both-read-and-mate	372.0	108420.0	92571.0
MUX10668.WHB10820.unmapped-both-read-and-mate	748.0	299027.0	259101.0
MUX10669.WHB10821.unmapped-both-read-and-mate	507.0	565130.0	289800.0
MUX10669.WHB10822.unmapped-both-read-and-mate	464.0	207497.0	176530.0
MUX10669.WHB10823.unmapped-both-read-and-mate	483.0	145603.0	127752.0
MUX10669.WHB10824.unmapped-both-read-and-mate	575.0	27916.0	30300.0
MUX10669.WHB10825.unmapped-both-read-and-mate	428.0	143607.0	125273.0
MUX10670.WHB10826.unmapped-both-read-and-mate	507.0	179064.0	154919.0
MUX10670.WHB10827.unmapped-both-read-and-mate	475.0	158115.0	137479.0
MUX10670.WHB10828.unmapped-both-read-and-mate	431.0	87464.0	78418.0
MUX10670.WHB10829.unmapped-both-read-and-mate	377.0	116501.0	103376.0
MUX10670.WHB10830.unmapped-both-read-and-mate	482.0	130675.0	115682.0
MUX10671.WHB10831.unmapped-both-read-and-mate	434.0	116436.0	99429.0
MUX10671.WHB10832.unmapped-both-read-and-mate	458.0	111475.0	98645.0
MUX10671.WHB10833.unmapped-both-read-and-mate	456.0	156326.0	134082.0
MUX10671.WHB10834.unmapped-both-read-and-mate	599.0	153798.0	136204.0
MUX10671.WHB10835.unmapped-both-read-and-mate	627.0	154732.0	135513.0
MUX10672.WHB10965.unmapped-both-read-and-mate	288.0	14049.0	13379.0
MUX10672.WHB10966.unmapped-both-read-and-mate	401.0	25271.0	23003.0
MUX10672.WHB10967.unmapped-both-read-and-mate	466.0	26418.0	24617.0
MUX10672.WHB10969.unmapped-both-read-and-mate	282.0	20568.0	19737.0
MUX10672.WHB10970.unmapped-both-read-and-mate	146.0	23966.0	21907.0
MUX10673.WHB10971.unmapped-both-read-and-mate	325.0	22927.0	21134.0
MUX10673.WHB10973.unmapped-both-read-and-mate	501.0	29232.0	27379.0
MUX10673.WHB10974.unmapped-both-read-and-mate	490.0	44614.0	39347.0
MUX10673.WHB10975.unmapped-both-read-and-mate	354.0	18830.0	17799.0
MUX10673.WHB10976.unmapped-both-read-and-mate	331.0	21089.0	18916.0
MUX10674.WHB10977.unmapped-both-read-and-mate	301.0	21006.0	19135.0
MUX10674.WHB10978.unmapped-both-read-and-mate	538.0	38167.0	33377.0
MUX10674.WHB10979.unmapped-both-read-and-mate	416.0	26385.0	23700.0
MUX10674.WHB10980.unmapped-both-read-and-mate	462.0	27676.0	24853.0
MUX10674.WHB10981.unmapped-both-read-and-mate	540.0	22838.0	21848.0
MUX10675.WHB10982.unmapped-both-read-and-mate	331.0	21709.0	19488.0
MUX10675.WHB10983.unmapped-both-read-and-mate	331.0	12827.0	11504.0
MUX10675.WHB10984.unmapped-both-read-and-mate	325.0	18265.0	16011.0
MUX10675.WHB10985.unmapped-both-read-and-mate	612.0	27914.0	25954.0
MUX10675.WHB10986.unmapped-both-read-and-mate	554.0	27372.0	25348.0
MUX10676.WHB10987.unmapped-both-read-and-mate	507.0	26391.0	23362.0
MUX10676.WHB10988.unmapped-both-read-and-mate	400.0	30595.0	26668.0
MUX10676.WHB10989.unmapped-both-read-and-mate	393.0	20562.0	19236.0
MUX10676.WHB10990.unmapped-both-read-and-mate	359.0	20716.0	18762.0
MUX10677.WHB10992.unmapped-both-read-and-mate	350.0	16747.0	14584.0
MUX10677.WHB10993.unmapped-both-read-and-mate	318.0	24282.0	21110.0
MUX10677.WHB10994.unmapped-both-read-and-mate	371.0	17000.0	15850.0
MUX10677.WHB10995.unmapped-both-read-and-mate	380.0	18316.0	16051.0
MUX10677.WHB10996.unmapped-both-read-and-mate	266.0	21219.0	18357.0
MUX10678.WHB10997.unmapped-both-read-and-mate	327.0	31413.0	26743.0
MUX10678.WHB10999.unmapped-both-read-and-mate	360.0	35124.0	29718.0
MUX10678.WHB11000.unmapped-both-read-and-mate	352.0	28623.0	23937.0
MUX10678.WHB11001.unmapped-both-read-and-mate	424.0	30291.0	27238.0
MUX10678.WHB11002.unmapped-both-read-and-mate	347.0	20456.0	16780.0
MUX10679.WHB11004.unmapped-both-read-and-mate	477.0	27242.0	25486.0
MUX10679.WHB11005.unmapped-both-read-and-mate	445.0	28598.0	26068.0
MUX10679.WHB11006.unmapped-both-read-and-mate	343.0	18919.0	17513.0
MUX10679.WHB11007.unmapped-both-read-and-mate	377.0	26805.0	23551.0
MUX10680.WHB11009.unmapped-both-read-and-mate	679.0	22927.0	39389.0
MUX10680.WHB11010.unmapped-both-read-and-mate	559.0	15217.0	26313.0
MUX10680.WHB11011.unmapped-both-read-and-mate	639.0	42175.0	52961.0
MUX10680.WHB11012.unmapped-both-read-and-mate	678.0	14560.0	34509.0
MUX10680.WHB11013.unmapped-both-read-and-mate	397.0	12818.0	23614.0
MUX10681.WHB11014.unmapped-both-read-and-mate	613.0	42348.0	48884.0
MUX10681.WHB11015.unmapped-both-read-and-mate	747.0	42821.0	51695.0
MUX10681.WHB11016.unmapped-both-read-and-mate	652.0	19201.0	30999.0
MUX10681.WHB11017.unmapped-both-read-and-mate	417.0	31443.0	38184.0
MUX10681.WHB11018.unmapped-both-read-and-mate	638.0	17756.0	30738.0
MUX10682.WHB11019.unmapped-both-read-and-mate	604.0	25965.0	40613.0
MUX10682.WHB11020.unmapped-both-read-and-mate	760.0	18329.0	30237.0
MUX10682.WHB11022.unmapped-both-read-and-mate	572.0	119965.0	108861.0
MUX10682.WHB11023.unmapped-both-read-and-mate	468.0	24230.0	34305.0
MUX10683.WHB11025.unmapped-both-read-and-mate	377.0	19378.0	26898.0
MUX10683.WHB11027.unmapped-both-read-and-mate	520.0	21960.0	32375.0
MUX10683.WHB11028.unmapped-both-read-and-mate	537.0	81304.0	81149.0
MUX10684.WHB11029.unmapped-both-read-and-mate	602.0	19415.0	34430.0
MUX10684.WHB11030.unmapped-both-read-and-mate	368.0	120933.0	110191.0
MUX10684.WHB11031.unmapped-both-read-and-mate	718.0	83553.0	93195.0
MUX10684.WHB11032.unmapped-both-read-and-mate	529.0	23712.0	33195.0
MUX10684.WHB11033.unmapped-both-read-and-mate	817.0	82800.0	91371.0
MUX10685.WHB11034.unmapped-both-read-and-mate	601.0	22145.0	34754.0
MUX10685.WHB11035.unmapped-both-read-and-mate	468.0	22657.0	31595.0
MUX10685.WHB11036.unmapped-both-read-and-mate	481.0	48786.0	53765.0
MUX10685.WHB11037.unmapped-both-read-and-mate	578.0	45004.0	53680.0
MUX10685.WHB11038.unmapped-both-read-and-mate	522.0	44065.0	50088.0
MUX10686.WHB11039.unmapped-both-read-and-mate	475.0	43687.0	47910.0
MUX10686.WHB11040.unmapped-both-read-and-mate	504.0	61397.0	64933.0
MUX10686.WHB11043.unmapped-both-read-and-mate	479.0	14885.0	25412.0
MUX10686.WHB11044.unmapped-both-read-and-mate	737.0	34645.0	45932.0
MUX10687.WHB11042.unmapped-both-read-and-mate	504.0	20083.0	29298.0
MUX10687.WHB11045.unmapped-both-read-and-mate	366.0	19063.0	28770.0
MUX10687.WHB11046.unmapped-both-read-and-mate	495.0	65155.0	67481.0
MUX10687.WHB11047.unmapped-both-read-and-mate	449.0	23212.0	33191.0
MUX10687.WHB11048.unmapped-both-read-and-mate	540.0	18045.0	30245.0
MUX10688.WHB11049.unmapped-both-read-and-mate	304.0	22245.0	20399.0
MUX10688.WHB11050.unmapped-both-read-and-mate	321.0	22908.0	20798.0
MUX10688.WHB11051.unmapped-both-read-and-mate	310.0	24394.0	22260.0
MUX10688.WHB11052.unmapped-both-read-and-mate	337.0	38847.0	33219.0
MUX10688.WHB11053.unmapped-both-read-and-mate	296.0	20208.0	18313.0
MUX10689.WHB11054.unmapped-both-read-and-mate	339.0	30054.0	25905.0
MUX10689.WHB11055.unmapped-both-read-and-mate	288.0	102759.0	83349.0
MUX10689.WHB11056.unmapped-both-read-and-mate	515.0	46813.0	40262.0
MUX10689.WHB11057.unmapped-both-read-and-mate	370.0	29549.0	26451.0
MUX10689.WHB11058.unmapped-both-read-and-mate	482.0	29416.0	26400.0
MUX10690.WHB11059.unmapped-both-read-and-mate	324.0	26159.0	22801.0
MUX10690.WHB11061.unmapped-both-read-and-mate	230.0	34208.0	28600.0
MUX10690.WHB11062.unmapped-both-read-and-mate	343.0	31101.0	27089.0
MUX10690.WHB11063.unmapped-both-read-and-mate	393.0	37043.0	32446.0
MUX10691.WHB11064.unmapped-both-read-and-mate	539.0	20924.0	20829.0
MUX10691.WHB11067.unmapped-both-read-and-mate	372.0	38688.0	32612.0
MUX10691.WHB11068.unmapped-both-read-and-mate	458.0	20069.0	18460.0
MUX10692.WHB11069.unmapped-both-read-and-mate	344.0	17072.0	16731.0
MUX10692.WHB11070.unmapped-both-read-and-mate	377.0	15520.0	15512.0
MUX10692.WHB11071.unmapped-both-read-and-mate	362.0	17455.0	17496.0
MUX10692.WHB11072.unmapped-both-read-and-mate	297.0	16703.0	16582.0
MUX10693.WHB11074.unmapped-both-read-and-mate	442.0	17639.0	17288.0
MUX10693.WHB11075.unmapped-both-read-and-mate	459.0	15447.0	15735.0
MUX10693.WHB11076.unmapped-both-read-and-mate	302.0	16858.0	14121.0
MUX10693.WHB11077.unmapped-both-read-and-mate	362.0	20248.0	17873.0
MUX10693.WHB11078.unmapped-both-read-and-mate	394.0	30445.0	23776.0
MUX10694.WHB11079.unmapped-both-read-and-mate	412.0	20141.0	19480.0
MUX10694.WHB11080.unmapped-both-read-and-mate	587.0	35146.0	31654.0
MUX10694.WHB11081.unmapped-both-read-and-mate	485.0	77874.0	65907.0
MUX10694.WHB11082.unmapped-both-read-and-mate	448.0	17963.0	18234.0
MUX10695.WHB11084.unmapped-both-read-and-mate	392.0	23091.0	21605.0
MUX10695.WHB11085.unmapped-both-read-and-mate	471.0	14466.0	15351.0
MUX10695.WHB11086.unmapped-both-read-and-mate	572.0	22636.0	21943.0
MUX10695.WHB11087.unmapped-both-read-and-mate	384.0	26616.0	23714.0
MUX10695.WHB11088.unmapped-both-read-and-mate	417.0	19648.0	19660.0
MUX10697.WHB10883.unmapped-both-read-and-mate	644.0	19785.0	40462.0
MUX10697.WHB10884.unmapped-both-read-and-mate	646.0	56590.0	68860.0
MUX10697.WHB10885.unmapped-both-read-and-mate	822.0	29509.0	54977.0
MUX10697.WHB10886.unmapped-both-read-and-mate	790.0	34669.0	59757.0
MUX10697.WHB10887.unmapped-both-read-and-mate	636.0	13449.0	32777.0
MUX10698.WHB10888.unmapped-both-read-and-mate	715.0	21108.0	42969.0
MUX10698.WHB10889.unmapped-both-read-and-mate	698.0	24733.0	44582.0
MUX10698.WHB10890.unmapped-both-read-and-mate	779.0	16127.0	38623.0
MUX10698.WHB10891.unmapped-both-read-and-mate	607.0	19816.0	38118.0
MUX10698.WHB10892.unmapped-both-read-and-mate	700.0	20558.0	42084.0
MUX10699.WHB10893.unmapped-both-read-and-mate	757.0	19825.0	42189.0
MUX10699.WHB10895.unmapped-both-read-and-mate	771.0	20795.0	45878.0
MUX10699.WHB10896.unmapped-both-read-and-mate	631.0	83158.0	93477.0
MUX10699.WHB10897.unmapped-both-read-and-mate	730.0	85663.0	95247.0
MUX10700.WHB10898.unmapped-both-read-and-mate	795.0	18339.0	44162.0
MUX10700.WHB10899.unmapped-both-read-and-mate	753.0	20227.0	41664.0
MUX10700.WHB10900.unmapped-both-read-and-mate	636.0	18224.0	36493.0
MUX10700.WHB10901.unmapped-both-read-and-mate	895.0	16517.0	45854.0
MUX10700.WHB10902.unmapped-both-read-and-mate	861.0	22376.0	46651.0
MUX10701.WHB10903.unmapped-both-read-and-mate	717.0	60395.0	77258.0
MUX10701.WHB10904.unmapped-both-read-and-mate	787.0	17282.0	42183.0
MUX10701.WHB10905.unmapped-both-read-and-mate	618.0	20674.0	38776.0
MUX10701.WHB10906.unmapped-both-read-and-mate	529.0	18808.0	31746.0
MUX10701.WHB10907.unmapped-both-read-and-mate	698.0	21460.0	41484.0
MUX10702.WHB10908.unmapped-both-read-and-mate	640.0	18512.0	36228.0
MUX10702.WHB10909.unmapped-both-read-and-mate	638.0	22064.0	37998.0
MUX10702.WHB10910.unmapped-both-read-and-mate	713.0	21901.0	44982.0
MUX10702.WHB10911.unmapped-both-read-and-mate	662.0	15957.0	32931.0
MUX10702.WHB10912.unmapped-both-read-and-mate	787.0	16823.0	41819.0
MUX10703.WHB10913.unmapped-both-read-and-mate	849.0	13579.0	42945.0
MUX10703.WHB10916.unmapped-both-read-and-mate	892.0	20491.0	51313.0
MUX10703.WHB10917.unmapped-both-read-and-mate	662.0	16459.0	30656.0
MUX10703.WHB10919.unmapped-both-read-and-mate	784.0	19855.0	45241.0
MUX10704.WHB10920.unmapped-both-read-and-mate	648.0	26864.0	44374.0
MUX10704.WHB10921.unmapped-both-read-and-mate	704.0	23603.0	43037.0
MUX10704.WHB10922.unmapped-both-read-and-mate	612.0	28204.0	42975.0
MUX10704.WHB10923.unmapped-both-read-and-mate	586.0	20843.0	38707.0
MUX10704.WHB10924.unmapped-both-read-and-mate	521.0	24809.0	38791.0
MUX10705.WHB10918.unmapped-both-read-and-mate	470.0	11879.0	15552.0
MUX10705.WHB10927.unmapped-both-read-and-mate	409.0	13821.0	16886.0
MUX10705.WHB10928.unmapped-both-read-and-mate	421.0	20968.0	22309.0
MUX10705.WHB10930.unmapped-both-read-and-mate	435.0	20166.0	22326.0
MUX10705.WHB10933.unmapped-both-read-and-mate	278.0	11823.0	15562.0
MUX10706.WHB10925.unmapped-both-read-and-mate	450.0	56086.0	52232.0
MUX10706.WHB10926.unmapped-both-read-and-mate	528.0	36134.0	35915.0
MUX10706.WHB10929.unmapped-both-read-and-mate	395.0	31226.0	31351.0
MUX10706.WHB10931.unmapped-both-read-and-mate	451.0	23450.0	27192.0
MUX10706.WHB10932.unmapped-both-read-and-mate	479.0	33286.0	34357.0
MUX10707.WHB10934.unmapped-both-read-and-mate	472.0	16986.0	19665.0
MUX10707.WHB10935.unmapped-both-read-and-mate	412.0	11980.0	15858.0
MUX10707.WHB10936.unmapped-both-read-and-mate	452.0	23638.0	24093.0
MUX10707.WHB10937.unmapped-both-read-and-mate	382.0	23563.0	23360.0
MUX10707.WHB10938.unmapped-both-read-and-mate	394.0	14162.0	17014.0
MUX10708.WHB10939.unmapped-both-read-and-mate	355.0	23830.0	23417.0
MUX10708.WHB10940.unmapped-both-read-and-mate	421.0	20921.0	21744.0
MUX10708.WHB10941.unmapped-both-read-and-mate	419.0	24374.0	25667.0
MUX10708.WHB10942.unmapped-both-read-and-mate	445.0	12444.0	18695.0
MUX10708.WHB10943.unmapped-both-read-and-mate	424.0	12198.0	15261.0
MUX10709.WHB10945.unmapped-both-read-and-mate	422.0	24412.0	25294.0
MUX10709.WHB10946.unmapped-both-read-and-mate	432.0	26316.0	28767.0
MUX10709.WHB10947.unmapped-both-read-and-mate	528.0	19022.0	23579.0
MUX10709.WHB10949.unmapped-both-read-and-mate	469.0	19259.0	23190.0
MUX10710.WHB10948.unmapped-both-read-and-mate	453.0	11775.0	16128.0
MUX10710.WHB10953.unmapped-both-read-and-mate	409.0	18526.0	20343.0
MUX10710.WHB10957.unmapped-both-read-and-mate	394.0	25250.0	25848.0
MUX10710.WHB10958.unmapped-both-read-and-mate	399.0	26672.0	24408.0
MUX10710.WHB10960.unmapped-both-read-and-mate	443.0	14643.0	19418.0
MUX10711.WHB10950.unmapped-both-read-and-mate	419.0	12981.0	18210.0
MUX10711.WHB10951.unmapped-both-read-and-mate	438.0	106390.0	94951.0
MUX10711.WHB10954.unmapped-both-read-and-mate	401.0	18402.0	22166.0
MUX10711.WHB10955.unmapped-both-read-and-mate	431.0	12647.0	17518.0
MUX10712.WHB10956.unmapped-both-read-and-mate	490.0	18942.0	20906.0
MUX10712.WHB10961.unmapped-both-read-and-mate	388.0	19291.0	20887.0
MUX10712.WHB10962.unmapped-both-read-and-mate	503.0	13846.0	18035.0
MUX10712.WHB10963.unmapped-both-read-and-mate	441.0	20221.0	24745.0
MUX10712.WHB10964.unmapped-both-read-and-mate	552.0	25300.0	27808.0
MUX10743.WHB11089.unmapped-both-read-and-mate	457.0	13522.0	16753.0
MUX10743.WHB11091.unmapped-both-read-and-mate	589.0	12874.0	16736.0
MUX10743.WHB11092.unmapped-both-read-and-mate	646.0	27238.0	28603.0
MUX10743.WHB11093.unmapped-both-read-and-mate	584.0	36668.0	36760.0
MUX10743.WHB11094.unmapped-both-read-and-mate	711.0	25971.0	28722.0
MUX10744.WHB11095.unmapped-both-read-and-mate	556.0	49380.0	47159.0
MUX10744.WHB11096.unmapped-both-read-and-mate	723.0	22610.0	26684.0
MUX10744.WHB11097.unmapped-both-read-and-mate	460.0	11636.0	15827.0
MUX10744.WHB11099.unmapped-both-read-and-mate	405.0	24070.0	25687.0
MUX10745.WHB11100.unmapped-both-read-and-mate	466.0	19621.0	22762.0
MUX10745.WHB11101.unmapped-both-read-and-mate	536.0	52058.0	48316.0
MUX10745.WHB11102.unmapped-both-read-and-mate	388.0	19705.0	21226.0
MUX10745.WHB11103.unmapped-both-read-and-mate	730.0	20471.0	25750.0
MUX10745.WHB11166.unmapped-both-read-and-mate	363.0	20585.0	22669.0
MUX10746.WHB11164.unmapped-both-read-and-mate	429.0	24353.0	26482.0
MUX10746.WHB11165.unmapped-both-read-and-mate	450.0	17183.0	20684.0
MUX10746.WHB11168.unmapped-both-read-and-mate	461.0	29299.0	31587.0
MUX10746.WHB11169.unmapped-both-read-and-mate	523.0	37854.0	38528.0
MUX10747.WHB11170.unmapped-both-read-and-mate	412.0	33442.0	33609.0
MUX10747.WHB11240.unmapped-both-read-and-mate	523.0	346.0	9451.0
MUX10747.WHB11241.unmapped-both-read-and-mate	628.0	213.0	10852.0
MUX10747.WHB11242.unmapped-both-read-and-mate	558.0	313.0	10238.0
MUX10748.WHB11171.unmapped-both-read-and-mate	392.0	20286.0	23064.0
MUX10748.WHB11179.unmapped-both-read-and-mate	468.0	37656.0	35963.0
